inesorabilmente	O	O	
,	O	O	
dileguandosi	O	O	
nel	O	O	
polverìo	O	O	
della	O	O	
strada	B-FAC	O	
battuta	I-FAC	O	
.	O	O	

Che	O	O	
ideale	O	O	
,	O	O	
poi	O	O	
!	O	O	

Se	O	O	
,	O	O	
col	O	O	
permesso	O	O	
del	O	O	
babbo	B-PER	O	
,	O	O	
l	B-PER	O	
'	I-PER	O	
inglesina	I-PER	O	
ci	O	O	
pigliasse	O	O	
in	O	O	
parola	O	O	
,	O	O	
e	O	O	
in	O	O	
carrozza	B-VEH	O	
,	O	O	
poveri	O	O	
a	O	O	
noi	O	O	
!	O	O	

--	O	O	
How	O	O	
do	O	O	
you	O	O	
do	O	O	
?	O	O	

--	O	O	
Very	O	O	
well	O	O	
,	O	O	
Sir	O	O	
;	O	O	
we	O	O	
have	O	O	
never	O	O	
been	O	O	
better	O	O	
.	O	O	

--	O	O	
How	O	O	
do	O	O	
you	O	O	
like	O	O	
Italy	B-GPE	O	
?	O	O	

--	O	O	
Very	O	O	
much	O	O	
indeed	O	O	
:	O	O	
do	O	O	
you	O	O	
like	O	O	
sandwiches	O	O	
,	O	O	
Sir	B-PER	O	
?	O	O	

--	O	O	
I	O	O	
like	O	O	
them	O	O	
very	O	O	
much	O	O	
.	O	O	

--	O	O	
And	O	O	
roastbeef	O	O	
?	O	O	

--	O	O	
It	O	O	
is	O	O	
delicious	O	O	
,	O	O	
but	O	O	
I	O	O	
should	O	O	
prefer	O	O	
a	O	O	
veal	O	O	
-	O	O	
cutlet	O	O	
.	O	O	

--	O	O	
Che	O	O	
orrori	O	O	
!	O	O	

II	O	O	
.	O	O	

Sequitur	O	O	
Lamentatio	O	O	
....	O	O	
Corsenna	B-GPE	O	
,	O	O	
12	O	O	
luglio	O	O	
18	O	O	
...	O	O	
Hai	O	O	
un	O	O	
bel	O	O	
canzonarmi	O	O	
,	O	O	
osservando	O	O	
che	O	O	
io	O	O	
porto	O	O	
i	O	O	
miei	O	O	
sopraccapi	O	O	
anche	O	O	
in	O	O	
villa	B-FAC	O	
,	O	O	
e	O	O	
paragonandomi	O	O	
(	O	O	
questa	O	O	
poi	O	O	
è	O	O	
nuovissima	O	O	
)	O	O	
al	O	O	
triste	B-PER	O	
cavaliere	I-PER	O	
di	I-PER	O	
Orazio	I-PER	O	
,	O	O	
che	O	O	
si	O	O	
trascinava	O	O	
in	O	O	
groppa	O	O	
la	O	O	
più	O	O	
fastidiosa	O	O	
tra	O	O	
le	B-PER	O	
dame	I-PER	O	
.	O	O	

Ma	O	O	
io	O	O	
non	O	O	
posso	O	O	
farmi	O	O	
diverso	O	O	
da	O	O	
quello	O	O	
che	O	O	
sono	O	O	
:	O	O	
faccio	O	O	
già	O	O	
molto	O	O	
a	O	O	
scriverti	O	O	
,	O	O	
e	O	O	
tu	O	O	
dovresti	O	O	
essermi	O	O	
grato	O	O	
d	O	O	
'	O	O	
un	O	O	
sacrifizio	O	O	
che	O	O	
nessun	B-PER	O	
altri	I-PER	O	
ottiene	O	O	
da	O	O	
me	O	O	
.	O	O	

Del	O	O	
resto	O	O	
,	O	O	
canzonami	O	O	
pure	O	O	
;	O	O	
mentre	O	O	
io	O	O	
,	O	O	
per	O	O	
non	O	O	
disimparare	O	O	
del	O	O	
tutto	O	O	
la	O	O	
vecchia	O	O	
arte	O	O	
di	O	O	
Cadmo	B-PER	O	
,	O	O	
bene	O	O	
o	O	O	
male	O	O	
continuo	O	O	
a	O	O	
scrivere	O	O	
,	O	O	
facendo	O	O	
per	O	O	
te	O	O	
una	O	O	
specie	O	O	
di	O	O	
giornale	O	O	
;	O	O	
il	O	O	
giornale	O	O	
di	O	O	
Corsenna	B-GPE	O	
,	O	O	
niente	O	O	
di	O	O	
meno	O	O	
!	O	O	

Questo	B-GPE	O	
villaggio	I-GPE	O	
non	O	O	
ha	O	O	
mai	O	O	
sognato	O	O	
,	O	O	
nella	O	O	
più	O	O	
felice	O	O	
delle	O	O	
sue	O	O	
notti	O	O	
,	O	O	
un	O	O	
onor	O	O	
così	O	O	
grande	O	O	
.	O	O	

Il	O	O	
giornale	O	O	
rimarrà	O	O	
inedito	O	O	
,	O	O	
pur	O	O	
troppo	O	O	
:	O	O	
ma	O	O	
i	B-PER	O	
Corsennati	I-PER	O	
avranno	O	O	
pazienza	O	O	
;	O	O	
l	O	O	
'	O	O	
avranno	O	O	
tanto	O	O	
più	O	O	
volentieri	O	O	
,	O	O	
in	O	O	
quanto	O	O	
che	O	O	
,	O	O	
se	O	O	
il	O	O	
giornale	O	O	
fosse	O	O	
stampato	O	O	
,	O	O	
essi	O	O	
non	O	O	
si	O	O	
prenderebbero	O	O	
certamente	O	O	
la	O	O	
briga	O	O	
di	O	O	
leggerlo	O	O	
.	O	O	

Sono	O	O	
un	B-PER	O	
popolo	I-PER	O	
saggio	I-PER	O	
,	I-PER	O	
i	I-PER	O	
Corsennati	I-PER	O	
,	O	O	
di	O	O	
ceppo	O	O	
italico	O	O	
antico	O	O	
e	O	O	
sincero	O	O	
.	O	O	

Incominciamo	O	O	
ad	O	O	
ogni	O	O	
modo	O	O	
.	O	O	

Articolo	O	O	
di	O	O	
fondo	O	O	
:	O	O	
ho	O	O	
trovato	O	O	
una	O	O	
bella	O	O	
passeggiata	O	O	
veramente	O	O	
degna	O	O	
di	O	O	
noi	O	O	
.	O	O	

Seguimi	O	O	
,	O	O	
facendoti	O	O	
coraggio	O	O	
tuttavia	O	O	
,	O	O	
perchè	O	O	
bisogna	O	O	
passare	O	O	
sopra	O	O	
un	O	O	
pancone	O	O	
,	O	O	
anzi	O	O	
su	O	O	
due	O	O	
,	O	O	
accostati	O	O	
pei	O	O	
lor	O	O	
capi	O	O	
a	O	O	
tocca	O	O	
e	O	O	
non	O	O	
tocca	O	O	
sull	O	O	
'	O	O	
asse	O	O	
d	O	O	
'	O	O	
una	O	O	
piedica	O	O	
,	O	O	
che	O	O	
vorrebbe	O	O	
parere	O	O	
una	O	O	
pila	O	O	
di	O	O	
ponte	O	O	
.	O	O	

La	O	O	
vedo	O	O	
brutta	O	O	
,	O	O	
quella	O	O	
povera	O	O	
pila	O	O	
,	O	O	
ai	O	O	
primi	O	O	
rovesci	O	O	
d	O	O	
'	O	O	
autunno	O	O	
;	O	O	
e	O	O	
vedo	O	O	
brutti	O	O	
egualmente	O	O	
i	O	O	
due	O	O	
panconi	O	O	
sconnessi	O	O	
,	O	O	
con	O	O	
quel	O	O	
tronco	O	O	
di	O	O	
pino	O	O	
che	O	O	
fa	O	O	
da	O	O	
ringhiera	O	O	
,	O	O	
mal	O	O	
rimondato	O	O	
e	O	O	
peggio	O	O	
assicurato	O	O	
su	O	O	
quattro	O	O	
pali	O	O	
malissimo	O	O	
inchiodati	O	O	
,	O	O	
per	O	O	
uso	O	O	
dei	O	O	
passeggeri	B-PER	O	
che	O	O	
soffrono	O	O	
di	O	O	
vertigini	O	O	
.	O	O	

Già	O	O	
,	O	O	
i	O	O	
più	O	O	
non	O	O	
ci	O	O	
si	O	O	
fidano	O	O	
,	O	O	
e	O	O	
passan	O	O	
di	O	O	
sotto	O	O	
.	O	O	

Per	O	O	
tua	O	O	
norma	O	O	
,	O	O	
il	B-LOC	O	
fiume	I-LOC	O	
è	O	O	
magro	O	O	
anzi	O	O	
che	O	O	
no	O	O	
,	O	O	
tanto	O	O	
magro	O	O	
che	O	O	
fa	O	O	
pena	O	O	
a	O	O	
vederlo	O	O	
,	O	O	
disteso	O	O	
in	O	O	
quel	O	O	
suo	O	O	
grandissimo	O	O	
letto	O	O	
.	O	O	

Pozze	B-LOC	O	
e	I-LOC	O	
pozzanghere	I-LOC	O	
non	O	O	
gliene	O	O	
mancano	O	O	
,	O	O	
ma	O	O	
già	O	O	
tirano	O	O	
al	O	O	
verde	O	O	
:	O	O	
ci	O	O	
ha	O	O	
da	O	O	
una	O	O	
sponda	O	O	
o	O	O	
dall	O	O	
'	O	O	
altra	O	O	
qualche	O	O	
fosserello	O	O	
addormentato	O	O	
sotto	O	O	
la	O	O	
frasca	O	O	
sporgente	O	O	
dei	O	O	
frassini	O	O	
,	O	O	
e	O	O	
qualche	O	O	
tonfano	O	O	
rannicchiato	O	O	
al	O	O	
riparo	O	O	
d	O	O	
'	O	O	
un	O	O	
gran	O	O	
masso	O	O	
rugoso	O	O	
;	O	O	
mentre	O	O	
un	O	O	
fil	O	O	
d	O	O	
'	O	O	
acqua	O	O	
viva	O	O	
corre	O	O	
brillando	O	O	
e	O	O	
sussurrando	O	O	
tra	O	O	
i	O	O	
ciottoli	O	O	
,	O	O	
per	O	O	
collegare	O	O	
e	O	O	
nutrire	O	O	
tutti	O	O	
quei	O	O	
Nianza	B-LOC	O	
e	O	O	
Tanganica	B-GPE	O	
,	O	O	
dei	O	O	
quali	O	O	
il	O	O	
più	O	O	
grosso	O	O	
non	O	O	
è	O	O	
largo	O	O	
due	O	O	
metri	O	O	
.	O	O	

Di	O	O	
là	O	O	
dal	O	O	
greto	O	O	
,	O	O	
che	O	O	
si	O	O	
vede	O	O	
qua	O	O	
e	O	O	
là	O	O	
screziato	O	O	
e	O	O	
rallegrato	O	O	
da	O	O	
larghi	O	O	
cesti	O	O	
di	O	O	
romice	O	O	
,	O	O	
da	O	O	
candelabri	O	O	
fogliosi	O	O	
di	O	O	
tasso	O	O	
barbasso	O	O	
,	O	O	
di	O	O	
labbra	O	O	
d	O	O	
'	O	O	
asino	O	O	
,	O	O	
di	O	O	
denti	O	O	
di	O	O	
leone	O	O	
,	O	O	
d	O	O	
'	O	O	
orecchi	O	O	
di	O	O	
topo	O	O	
e	O	O	
di	O	O	
scarpette	O	O	
di	O	O	
Venere	O	O	
,	O	O	
si	O	O	
stende	O	O	
una	O	O	
fila	O	O	
nereggiante	O	O	
di	O	O	
ontàni	O	O	
.	O	O	

Un	O	O	
po	O	O	
'	O	O	
radi	O	O	
,	O	O	
gli	O	O	
ontàni	O	O	
e	O	O	
non	O	O	
alti	O	O	
,	O	O	
perchè	O	O	
i	B-PER	O	
proprietarii	I-PER	O	
di	O	O	
qui	O	O	
non	O	O	
lasciano	O	O	
invecchiare	O	O	
le	O	O	
piante	O	O	
da	O	O	
taglio	O	O	
,	O	O	
smaniosi	O	O	
di	O	O	
far	O	O	
quattrini	O	O	
,	O	O	
che	O	O	
il	B-PER	O	
diavolo	I-PER	O	
se	O	O	
li	O	O	
porti	O	O	
!	O	O	

Dietro	O	O	
la	O	O	
scarsa	O	O	
fila	O	O	
degli	O	O	
ontàni	O	O	
,	O	O	
corre	O	O	
un	B-LOC	O	
sentiero	I-LOC	O	
campestre	I-LOC	O	
,	O	O	
costeggiando	O	O	
la	B-LOC	O	
riva	I-LOC	O	
;	O	O	
di	O	O	
là	O	O	
dal	O	O	
sentiero	B-LOC	O	
,	O	O	
davanti	O	O	
a	O	O	
me	O	O	
ed	O	O	
al	O	O	
mio	B-FAC	O	
ponte	I-FAC	O	
di	I-FAC	O	
legno	I-FAC	O	
,	O	O	
si	O	O	
dilunga	O	O	
verso	O	O	
la	B-LOC	O	
montagna	I-LOC	O	
una	O	O	
doppia	O	O	
fila	O	O	
di	O	O	
pioppi	O	O	
,	O	O	
spettacolosi	O	O	
per	O	O	
l	O	O	
'	O	O	
altezza	O	O	
delle	O	O	
vette	B-LOC	O	
ed	O	O	
anche	O	O	
per	O	O	
la	O	O	
grossezza	O	O	
dei	O	O	
tronchi	O	O	
.	O	O	

Ah	O	O	
,	O	O	
sia	O	O	
lodato	O	O	
il	B-LOC	O	
cielo	I-LOC	O	
;	O	O	
si	O	O	
capisce	O	O	
qui	O	O	
che	O	O	
il	B-PER	O	
padrone	I-PER	O	
di	I-PER	O	
quei	I-PER	O	
pioppi	I-PER	O	
è	O	O	
un	B-PER	O	
signore	I-PER	O	
per	O	O	
davvero	O	O	
,	O	O	
o	O	O	
che	O	O	
almeno	O	O	
non	O	O	
ha	O	O	
l	O	O	
'	O	O	
acqua	O	O	
alla	O	O	
gola	O	O	
,	O	O	
e	O	O	
in	O	O	
ogni	O	O	
caso	O	O	
è	O	O	
un	B-PER	O	
poeta	I-PER	O	
,	O	O	
che	O	O	
ama	O	O	
le	O	O	
belle	O	O	
cose	O	O	
e	O	O	
vuol	O	O	
dare	O	O	
la	O	O	
sua	O	O	
parte	O	O	
anche	O	O	
agli	O	O	
occhi	O	O	
.	O	O	

Che	O	O	
sarà	O	O	
mai	O	O	
questa	O	O	
piantata	O	O	
di	O	O	
pioppi	O	O	
?	O	O	

Sono	O	O	
un	O	O	
centinaio	O	O	
per	O	O	
parte	O	O	
,	O	O	
e	O	O	
il	B-LOC	O	
largo	I-LOC	O	
viale	I-LOC	O	
che	O	O	
si	O	O	
stende	O	O	
nel	O	O	
mezzo	O	O	
dovrebbe	O	O	
condurre	O	O	
ad	O	O	
un	B-FAC	O	
castello	I-FAC	O	
,	O	O	
ad	O	O	
un	B-FAC	O	
palazzo	I-FAC	O	
,	O	O	
ad	O	O	
un	B-FAC	O	
nobile	I-FAC	O	
edifizio	I-FAC	O	
,	O	O	
insomma	O	O	
.	O	O	

Cerca	O	O	
cerca	O	O	
,	O	O	
l	B-FAC	O	
'	I-FAC	O	
edifizio	I-FAC	O	
non	O	O	
c	O	O	
'	O	O	
è	O	O	
;	O	O	
neanche	O	O	
le	B-FAC	O	
rovine	I-FAC	O	
.	O	O	

Meglio	O	O	
così	O	O	
;	O	O	
le	B-FAC	O	
rovine	I-FAC	O	
non	O	O	
avrebbero	O	O	
carattere	O	O	
;	O	O	
un	B-FAC	O	
edifizio	I-FAC	O	
in	I-FAC	O	
piedi	I-FAC	O	
,	I-FAC	O	
abitato	I-FAC	O	
e	I-FAC	O	
custodito	I-FAC	O	
,	O	O	
mi	O	O	
costringerebbe	O	O	
a	O	O	
girar	O	O	
largo	O	O	
,	O	O	
per	O	O	
non	O	O	
dar	O	O	
noia	O	O	
o	O	O	
non	O	O	
riceverne	O	O	
dai	O	O	
suoi	B-PER	O	
possessori	I-PER	O	
.	O	O	

Quel	B-LOC	O	
gran	I-LOC	O	
viale	I-LOC	O	
,	O	O	
bontà	O	O	
sua	O	O	
,	O	O	
ti	O	O	
conduce	O	O	
ad	O	O	
una	B-LOC	O	
vasta	I-LOC	O	
prateria	I-LOC	O	
,	O	O	
ad	O	O	
una	B-LOC	O	
conca	I-LOC	O	
,	O	O	
ad	O	O	
un	B-LOC	O	
anfiteatro	I-LOC	O	
di	I-LOC	O	
verdura	I-LOC	O	
,	O	O	
più	O	O	
nobile	O	O	
di	O	O	
qualsivoglia	B-FAC	O	
edifizio	I-FAC	O	
.	O	O	

